6.948979191626249996e-01,2.042948086016751486e-01,1.439375154347403984e-01,7.562308879337793499e-01,2.509976477641312487e-02
7.093410513704632159e-01,1.998761116872070642e-01,1.341911537491413675e-01,7.767666535142104811e-01,1.994954141186974436e-02
7.229022175027185471e-01,1.956053359229059929e-01,1.246796874958121526e-01,7.963634929053383660e-01,1.562151337661686970e-02
7.354899043563729588e-01,1.915120284730877365e-01,1.154779388707379423e-01,8.148603938126023349e-01,1.205514187575288526e-02
7.470471629759874999e-01,1.876215760889008710e-01,1.066491323404988034e-01,8.321409591033381847e-01,9.172530022634019578e-03
7.575514764767796727e-01,1.839544135030894423e-01,9.824312376442953521e-02,8.481356796120286257e-01,6.885702911155217737e-03
7.670118362262723366e-01,1.805255822214806016e-01,9.029572749323305780e-02,8.628199981594470991e-01,5.103604979294764504e-03
7.754637032531994656e-01,1.773446524608859598e-01,8.282906871044888597e-02,8.762089249410213165e-01,3.738005987384147074e-03
7.829627544808254180e-01,1.744159749664033199e-01,7.585276302197650755e-02,8.883493911340692994e-01,2.707842062959541895e-03
7.895783265972584619e-01,1.717391946747921505e-01,6.936565619697454554e-02,8.993116462153005752e-01,1.941872301109744646e-03
7.953873130091139165e-01,1.693099397471865553e-01,6.335784671482085073e-02,9.091808504181004835e-01,1.379814998001164823e-03
8.004690177278023233e-01,1.671205975829007651e-01,5.781274975859292814e-02,9.180496899511517706e-01,9.722962931043426524e-04
8.049012040870361373e-01,1.651611004446579545e-01,5.270902342315162553e-02,9.260124682276428265e-01,6.799985021303470850e-04
8.087573543014153765e-01,1.634196618534925483e-01,4.802224651417047463e-02,9.331607953244415166e-01,4.723653757545784749e-04
8.121050058157694984e-01,1.618834256424826479e-01,4.372629819782682115e-02,9.395807605157399101e-01,3.261455663836254539e-04
8.150049533957502979e-01,1.605390085343112727e-01,3.979443564182408299e-02,9.453513386830697529e-01,2.239668912223659564e-04
8.175110871418831415e-01,1.593729321186203862e-01,3.620009521977149425e-02,9.505437339900240090e-01,1.530539647508237977e-04
8.196706556746600203e-01,1.583719504756327112e-01,3.291745803620776956e-02,9.552213759567164120e-01,1.041402780280392329e-04
8.215247818494347820e-01,1.575232857839579115e-01,2.992182521936609385e-02,9.594403270433431441e-01,7.058438745923487632e-05
8.231091016700933238e-01,1.568147869468585753e-01,2.718984645016318119e-02,9.632499163498730033e-01,4.767560672154240502e-05
8.244544371669572103e-01,1.562350265884745182e-01,2.469963968661915282e-02,9.666934679091339078e-01,3.210295052125597539e-05
8.255874469081349032e-01,1.557733506246661570e-01,2.243083321819971249e-02,9.698090375920996875e-01,2.155767157232005318e-05
8.265312225310889049e-01,1.554198927153405407e-01,2.036455441021205875e-02,9.726301076557116732e-01,1.444106872986129281e-05
8.273058168949822822e-01,1.551655637526138665e-01,1.848338348945599910e-02,9.751862128787488482e-01,9.652877306026235143e-06
8.279287005717821391e-01,1.550020244410753034e-01,1.677128575709470673e-02,9.775034887172298070e-01,6.439942854460605271e-06
8.284151499619623049e-01,1.549216471502233017e-01,1.521353171222269464e-02,9.796051419774962632e-01,4.289162658006159003e-06
8.287785737230928262e-01,1.549174716353176884e-01,1.379661161684246629e-02,9.815118500250779032e-01,2.852440491162762064e-06
8.290307855418327376e-01,1.549831579415787419e-01,1.250814886592597694e-02,9.832420970529258675e-01,1.894498708565708532e-06
8.291822313769985353e-01,1.551129388045499879e-01,1.133681497621717889e-02,9.848124565742906178e-01,1.256835310976337136e-06
8.292421787171934122e-01,1.553015730978087872e-01,1.027224792373936969e-02,9.862378288914257496e-01,8.329805136433423219e-07
8.292188744980478754e-01,1.555443013150776821e-01,9.304974818397619349e-03,9.875316413556070039e-01,5.515994445900991983e-07
8.291196773355772320e-01,1.558368036661766931e-01,8.426339407507543039e-03,9.887060181084701416e-01,3.650060221489212365e-07
8.289511687796008443e-01,1.561751610791828615e-01,7.628434575456274555e-03,9.897719248705250106e-01,2.413866955946674165e-07
8.287192474370421724e-01,1.565558192046941077e-01,6.904039800582827298e-03,9.907392933185396044e-01,1.595545448477892834e-07
8.284292090826820276e-01,1.569755553882644927e-01,6.246563404584030456e-03,9.916171287104458276e-01,1.054214668270996393e-07
8.280858152657258886e-01,1.574314484952530901e-01,5.649989357553897307e-03,9.924136036822315265e-01,6.963231247529390821e-08
8.276933524240746021e-01,1.579208514243706230e-01,5.108828364693536808e-03,9.931361405459975256e-01,4.598212687081938095e-08
8.272556831193007554e-01,1.584413661216037272e-01,4.618072946235369548e-03,9.937914839440962211e-01,3.035955319516610049e-08
8.267762906878785012e-01,1.589908208972759529e-01,4.173156221784496064e-03,9.943857653409439168e-01,2.004281354868199572e-08
8.262583183530028963e-01,1.595672498502662684e-01,3.769914118506099109e-03,9.949245605424473782e-01,1.323138904998451048e-08
8.257046036430782943e-01,1.601688742109778907e-01,3.404550735725038295e-03,9.954129412060298554e-01,8.734938585063575275e-09
8.251177088065277943e-01,1.607940854258534391e-01,3.073606614193227955e-03,9.958555211277521080e-01,5.766922687550320296e-09
8.244999477889080053e-01,1.614414298192586861e-01,2.773929675025398923e-03,9.962564979554662248e-01,3.807839290998581840e-09
8.238534102401980919e-01,1.621095946822100342e-01,2.502648610176202212e-03,9.966196908692233070e-01,2.514675656034311214e-09
8.231799829418926517e-01,1.627973956509459197e-01,2.257148522773690276e-03,9.969485746851992625e-01,1.661006703032101898e-09
8.224813689807688455e-01,1.635037652512761064e-01,2.035048631317881457e-03,9.972463107718128050e-01,1.097394065273669692e-09
8.217591049455008623e-01,1.642277424967334420e-01,1.834181866532837504e-03,9.975157751123640004e-01,7.252206513328482230e-10
8.210145763810566821e-01,1.649684634396768323e-01,1.652576203456868108e-03,9.977595838043454846e-01,4.794103768547738707e-10
8.202490317020034727e-01,1.657251525846197560e-01,1.488437584157508830e-03,9.979801162492261124e-01,3.170200678588991901e-10
8.194635947379348417e-01,1.664971150822066037e-01,1.340134298290298048e-03,9.981795362562561058e-01,2.097101940794470411e-10
8.186592760610036379e-01,1.672837296304797439e-01,1.206182699627570808e-03,9.983598112583683681e-01,1.387766334870713186e-10
8.178369832260943273e-01,1.680844420174451570e-01,1.085234146720159918e-03,9.985227298165721965e-01,9.187280064481678413e-11
8.169975300377515515e-01,1.688987592455275799e-01,9.760630650800490929e-04,9.986699175706081899e-01,6.084717922250367028e-11
8.161416449440633825e-01,1.697262441843852554e-01,8.775560367452002377e-04,9.988028517774805159e-01,4.031672837671142243e-11
8.152699786458018627e-01,1.705665107038028816e-01,7.887018308669621960e-04,9.989228745653709884e-01,2.672571505732041363e-11
8.143831109989232431e-01,1.714192192430687711e-01,7.085822961008587028e-04,9.990312050180254477e-01,1.772474373690229415e-11
8.134815572797235994e-01,1.722840727774317127e-01,6.363640421349384905e-04,9.991289501937182793e-01,1.176099514155880532e-11
8.125657738743174985e-01,1.731608131459801692e-01,5.712908437043820887e-04,9.992171151731333856e-01,7.807789987512290769e-12
8.116361634474615894e-01,1.740492177086440106e-01,5.126767059611768819e-04,9.992966122217773473e-01,5.186068096203537093e-12
8.106930796399411943e-01,1.749490963030303492e-01,4.598995351343208578e-04,9.993682691447213218e-01,3.446514384545307349e-12
8.097368313386416050e-01,1.758602884745102402e-01,4.123953630667466139e-04,9.994328369044397364e-01,2.291707604791265140e-12
8.087676865589400466e-01,1.767826609554068729e-01,3.696530784843990534e-04,9.994909965661765705e-01,1.524687048612237059e-12
8.077858759750932149e-01,1.777161053713298411e-01,3.312096217721608371e-04,9.995433656295454883e-01,1.014961404881383787e-12
8.067915961307814410e-01,1.786605361546783899e-01,2.966456036294473739e-04,9.995905037998880083e-01,6.760368209560452517e-13
8.057850123588514712e-01,1.796158886471261318e-01,2.655813112816813974e-04,9.996329182482152076e-01,4.505548571712704483e-13
8.047662614365189704e-01,1.805821173745178476e-01,2.376730689566772410e-04,9.996710684042893202e-01,3.004594187491696708e-13
8.037354539998060599e-01,1.815591944790761192e-01,2.126099221193365600e-04,9.997053703235269095e-01,2.004882631944828927e-13
8.026926767387679851e-01,1.825471082951459212e-01,1.901106175142577804e-04,9.997362006648704558e-01,1.338631657969379589e-13
8.016379943930636021e-01,1.835458620559137222e-01,1.699208534124616293e-04,9.997639003135614377e-01,8.943471697510267267e-14
8.005714515656324748e-01,1.845554727196365430e-01,1.518107766124744413e-04,9.997887776798167758e-01,5.978990751516076843e-14
7.994930743706223364e-01,1.855759699049157607e-01,1.355727047231107681e-04,9.998111117017340899e-01,3.999723992043031248e-14
7.984028719302533883e-01,1.866073949254607456e-01,1.210190540698035674e-04,9.998311545783096221e-01,2.677417985845916292e-14
7.973008377339870778e-01,1.876497999156173657e-01,1.079804552314086872e-04,9.998491342562249029e-01,1.793452528730246807e-14
7.961869508721732824e-01,1.887032470386925398e-01,9.630403974215854363e-05,9.998652566920196438e-01,1.202138853450944423e-14
7.950611771552684726e-01,1.897678077707962707e-01,8.585188289497144897e-05,9.998797079094049467e-01,8.063319198433803041e-15
7.939234701287365414e-01,1.908435622535528120e-01,7.649958886785446287e-05,9.998926558697722733e-01,5.412163763554315443e-15
7.927737719928534821e-01,1.919305987096077415e-01,6.813500557406141917e-05,9.999042521723926491e-01,3.635207595425843483e-15
7.916120144358260724e-01,1.930290129153832968e-01,6.065705771762189974e-05,9.999146335993813750e-01,2.443385769810574797e-15
7.904381193878989853e-01,1.941389077260145535e-01,5.397468752678654205e-05,9.999239235191964559e-01,1.643473480497916406e-15
7.892519997034515011e-01,1.952603926478377327e-01,4.800589354614733699e-05,9.999322331612514603e-01,1.106227585195874037e-15
7.880535597774782630e-01,1.963935834542028247e-01,4.267685870041359363e-05,9.999396627731316212e-01,7.451447830052244303e-16
7.868426961022865207e-01,1.975386018407497835e-01,3.792115960524086683e-05,9.999463026709053404e-01,5.022899780514861776e-16
7.856192977697372681e-01,1.986955751166219475e-01,3.367904979881510338e-05,9.999522341921092128e-01,3.388358036348345572e-16
7.843832469238938288e-01,1.998646359283971219e-01,2.989681020732456361e-05,9.999575305601543507e-01,2.287432457953692077e-16
7.831344191685184475e-01,2.010459220137963965e-01,2.652616074282814954e-05,9.999622576681320707e-01,1.545378063145381337e-16
7.818726839334709799e-01,2.022395759824865413e-01,2.352372746778402850e-05,9.999664747893050043e-01,1.044845246009567917e-16
7.805979048037131607e-01,2.034457451215258839e-01,2.085056025071724327e-05,9.999702352209248746e-01,7.069737050551747575e-17
7.793099398142978584e-01,2.046645812232164574e-01,1.847169628593162832e-05,9.999735868674388684e-01,4.787314142010129755e-17
7.780086417144329580e-01,2.058962404333207485e-01,1.635576526026180766e-05,9.999765727686092953e-01,3.244302187747417726e-17
7.766938582034371708e-01,2.071408831177792009e-01,1.447463232479023115e-05,9.999792315775843932e-01,2.200365016391745912e-17
7.753654321411640460e-01,2.083986737462267258e-01,1.280307537214105671e-05,9.999815979935107180e-01,1.493535665347378769e-17
7.740232017352458582e-01,2.096697807907554889e-01,1.131849343309146381e-05,9.999837031528708842e-01,1.014582340117692041e-17
7.726670007073052071e-01,2.109543766385053309e-01,1.000064329227880803e-05,9.999855749833551632e-01,6.897842288684196678e-18
7.712966584400965386e-01,2.122526375167874957e-01,8.831401683996525917e-06,9.999872385237388306e-01,4.693501258693843705e-18
7.699120001073713748e-01,2.135647434295584179e-01,7.794550667546499480e-06,9.999887162129221796e-01,3.196257931719581383e-18
7.685128467881049419e-01,2.148908781041633242e-01,6.875583999264924751e-06,9.999900281510086808e-01,2.178469169883853836e-18
7.670990155665831089e-01,2.162312289473619364e-01,6.061532516920940923e-06,9.999911923350365273e-01,1.486035851524222302e-18
7.656703196197180983e-01,2.175859870097326954e-01,5.340806733316716139e-06,9.999922248717421080e-01,1.014562978994398184e-18
7.642265682928477410e-01,2.189553469576293598e-01,4.703055001076889892e-06,9.999931401695187905e-01,6.932728785148952881e-19
7.627675671651644729e-01,2.203395070519325871e-01,4.139035761164567609e-06,9.999939511115363278e-01,4.741421268172654990e-19
7.612931181058252283e-01,2.217386691329025217e-01,3.640502524849054357e-06,9.999946692118087954e-01,3.245605313551889488e-19
7.598030193217051309e-01,2.231530386104954855e-01,3.200100363822442113e-06,9.999953047558313157e-01,2.223665368194143576e-19
7.582970653976804920e-01,2.245828244595589607e-01,2.811272796968543719e-06,9.999958669272623890e-01,1.524872381407507464e-19
7.567750473302508052e-01,2.260282392193660450e-01,2.468178065891638428e-06,9.999963639219859868e-01,1.046626485315966114e-19
7.552367525552493577e-01,2.274894989969919457e-01,2.165613885597016282e-06,9.999968030507697669e-01,7.190315660542955618e-20
7.536819649703291324e-01,2.289668234740726560e-01,1.898949842489465297e-06,9.999971908316196423e-01,4.944314731125884305e-20
7.521104649528600472e-01,2.304604359165200178e-01,1.664066689860995284e-06,9.999975330728284595e-01,3.403064021299324675e-20
7.505220293738243953e-01,2.319705631867966245e-01,1.457301861954130821e-06,9.999978349476248418e-01,2.344466223670381278e-20
7.489164316082570494e-01,2.334974357583814442e-01,1.275400592133784118e-06,9.999981010612416510e-01,1.616708512758213632e-20
7.472934415427351373e-01,2.350412877320802452e-01,1.115472079248083026e-06,9.999983355111469185e-01,1.115931236803007793e-20
7.456528255803895888e-01,2.366023568538556388e-01,9.749501994273699035e-07,9.999985419411102638e-01,7.710192753310350889e-21
7.439943466438820874e-01,2.381808845338703462e-01,8.515583088373399124e-07,9.999987235897129789e-01,5.332358047993355367e-21
7.423177641767597645e-01,2.397771158664522562e-01,7.432777267026672248e-07,9.999988833338528949e-01,3.691508388667119120e-21
7.406228341435805440e-01,2.413912996507039943e-01,6.483195276498553265e-07,9.999990237277421867e-01,2.558133334553862628e-21
7.389093090291785071e-01,2.430236884114911622e-01,5.650993084465642688e-07,9.999991470378483127e-01,1.774522766786674105e-21
7.371769378374216641e-01,2.446745384205527285e-01,4.922146268720099741e-07,9.999992552741850949e-01,1.232206304391508631e-21
7.354254660897994178e-01,2.463441097174851602e-01,4.284248400431000557e-07,9.999993502183210925e-01,8.565114059725145964e-22
7.336546358241613497e-01,2.480326661303577096e-01,3.726330963212597212e-07,9.999994334484384462e-01,5.959848511748654378e-22
7.318641855939221896e-01,2.497404752957211871e-01,3.238702591887278750e-07,9.999995063617400648e-01,4.151395986897542844e-22
7.300538504680342822e-01,2.514678086777755173e-01,2.812805634416156277e-07,9.999995701944768278e-01,2.894773230833141641e-22
7.282233620320253120e-01,2.532149415864630160e-01,2.441088239110897598e-07,9.999996260398377190e-01,2.020696132617530491e-22
7.263724483903907236e-01,2.549821531942554342e-01,2.116890348859600418e-07,9.999996748639227162e-01,1.412076517623473505e-22
7.245008341706296040e-01,2.567697265514008453e-01,1.834342146450108334e-07,9.999997175199968336e-01,9.878498679902551884e-23
7.226082405292066912e-01,2.585779485993961457e-01,1.588273641753735597e-07,9.999997547612028415e-01,6.918372580283639459e-23
7.206943851597267248e-01,2.604071101824467216e-01,1.374134223996064109e-07,9.999997872518936459e-01,4.850673889888725063e-23
7.187589823036031333e-01,2.622575060566716409e-01,1.187921121914592430e-07,9.999998155777287678e-01,3.404789296497702079e-23
7.168017427635093863e-01,2.641294348968072359e-01,1.026115822491899314e-07,9.999998402546640408e-01,2.392618145411640054e-23
7.148223739199007776e-01,2.660231993001560546e-01,8.856275962554301286e-08,9.999998617369519893e-01,1.683280699715960182e-23
7.128205797508998520e-01,2.679391057875221693e-01,7.637433648496403616e-08,9.999998804242579142e-01,1.185617949728584605e-23
7.107960608558433480e-01,2.698774648008643307e-01,6.580832256210692528e-08,9.999998966679845003e-01,8.360710462287693607e-24
7.087485144827956329e-01,2.718385906973918575e-01,5.665610191373635212e-08,9.999999107768915430e-01,5.902785225254204164e-24
7.066776345603394960e-01,2.738228017398176561e-01,4.873493896372626043e-08,9.999999230220849578e-01,4.172452491864167047e-24
7.045831117339622640e-01,2.758304200824723273e-01,4.188488460612627212e-08,9.999999336414431284e-01,2.952920397265161330e-24
7.024646334073668674e-01,2.778617717529734965e-01,3.596603831604991435e-08,9.999999428435433213e-01,2.092393475405802744e-24
7.003218837890439197e-01,2.799171866291315092e-01,3.085612687855655120e-08,9.999999508111401259e-01,1.484470833262338260e-24
6.981545439444527545e-01,2.819969984107610350e-01,2.644836453266584716e-08,9.999999577042474330e-01,1.054489235784403837e-24
6.959622918541706893e-01,2.841015445860547994e-01,2.264956308732656634e-08,9.999999636628651434e-01,7.499984002123560142e-25
6.937448024783804401e-01,2.862311663921615068e-01,1.937846394040713817e-08,9.999999688093919037e-01,5.341113680251221052e-25
6.915017478280787167e-01,2.883862087695956977e-01,1.656426695849786154e-08,9.999999732507579564e-01,3.808572770812210651e-25
6.892327970434024564e-01,2.905670203100920723e-01,1.414533388884944404e-08,9.999999770803085219e-01,2.719301485721561051e-25
6.869376164794810391e-01,2.927739531975011023e-01,1.206804640620181725e-08,9.999999803794669129e-01,1.944119249494196698e-25
6.846158698002392518e-01,2.950073631413062114e-01,1.028580107470497706e-08,9.999999832192018046e-01,1.391761160926586617e-25
6.822672180805892106e-01,2.972676093023252086e-01,8.758125454035509006e-09,9.999999856613206450e-01,9.976740824339463817e-26
6.798913199174638766e-01,2.995550542101427238e-01,7.449901322162844219e-09,9.999999877596088549e-01,7.161447071409077496e-26
6.774878315501615678e-01,3.018700636717998043e-01,6.330682545795011937e-09,9.999999895608330247e-01,5.147626346063247063e-26
6.750564069904864128e-01,3.042130066712507852e-01,5.374096522099973853e-09,9.999999911056232094e-01,3.705215304671166344e-26
6.725966981631855690e-01,3.065842552590763992e-01,4.557319358794848076e-09,9.999999924292486408e-01,2.670706865885987974e-26
6.701083550571997893e-01,3.089841844319236586e-01,3.860616069405819127e-09,9.999999935622990721e-01,1.927753628357072183e-26
6.675910258882631343e-01,3.114131720011233395e-01,3.266938050210115136e-09,9.999999945312829652e-01,1.393463576026969786e-26
6.650443572734000552e-01,3.138715984499143574e-01,2.761570987502462633e-09,9.999999953591518498e-01,1.008706480204847269e-26
6.624679944178899493e-01,3.163598467786856161e-01,2.331827129575406161e-09,9.999999960657600662e-01,7.312493109247072522e-27
6.598615813152810539e-01,3.188783023376238757e-01,1.966776557244756180e-09,9.999999966682672214e-01,5.308893682391061870e-27
6.572247609610565311e-01,3.214273526461360331e-01,1.657012708959115337e-09,9.999999971814907962e-01,3.859997061190728566e-27
6.545571755805683622e-01,3.240073871983931708e-01,1.394447969665020319e-09,9.999999976182134542e-01,2.810741162157234370e-27
6.518584668718732100e-01,3.266187972543228568e-01,1.172135623991708915e-09,9.999999979894527158e-01,2.049803691287625586e-27
6.491282762641193971e-01,3.292619756153559174e-01,9.841149105623413480e-10,9.999999983046955476e-01,1.497158862475145386e-27
6.463662451921478036e-01,3.319373163842129770e-01,8.252763012497962111e-10,9.999999985721028661e-01,1.095202467889657838e-27
6.435720153879856964e-01,3.346452147079961303e-01,6.912444722862653209e-10,9.999999987986882832e-01,8.024142397858834294e-28
6.407452291899258245e-01,3.373860665038323492e-01,5.782767380707690847e-10,9.999999989904735376e-01,5.888265060054604831e-28
6.378855298698932197e-01,3.401602681662952432e-01,4.831749875678811655e-10,9.999999991526233867e-01,4.327802826777469899e-28
6.349925619798165721e-01,3.429682162558147507e-01,4.032094011801706967e-10,9.999999992895631795e-01,3.186000966352912552e-28
6.320659717177288250e-01,3.458103071672669615e-01,3.360524363314174891e-10,9.999999994050806640e-01,2.349252218707241086e-28
6.291054073143299563e-01,3.486869367779202866e-01,2.797217557823220939e-10,9.999999995024145827e-01,1.735104864206445125e-28
6.261105194407523555e-01,3.515985000739004218e-01,2.325309366556753831e-10,9.999999995843312783e-01,1.283634055207517558e-28
6.230809616382732008e-01,3.545453907543235639e-01,1.930469427226763722e-10,9.999999996531910851e-01,9.512250650999529423e-29
6.200163907707186839e-01,3.575280008122360687e-01,1.600534698831633806e-10,9.999999997110056160e-01,7.060883868003917616e-29
6.169164675003068199e-01,3.605467200914909687e-01,1.325193869115490988e-10,9.999999997594873902e-01,5.250199429426497216e-29
6.137808567876706922e-01,3.636019358186849404e-01,1.095715921776444076e-10,9.999999998000927981e-01,3.910576126626553720e-29
6.106092284167972117e-01,3.666940321092762578e-01,9.047169373833615472e-11,9.999999998340589613e-01,2.917838200695523907e-29
6.074012575456072538e-01,3.698233894470038252e-01,7.459599631348803160e-11,9.999999998624353736e-01,2.180944066448623261e-29
6.041566252828870498e-01,3.729903841357304350e-01,6.141834543662066955e-11,9.999999998861115458e-01,1.633044768029495128e-29
6.008750192922658329e-01,3.761953877228411680e-01,5.049543760090126153e-11,9.999999999058403199e-01,1.224980880206550752e-29
5.975561344239069816e-01,3.794387663933371790e-01,4.145425647494906891e-11,9.999999999222580760e-01,9.205462946628487855e-30
5.941996733745575909e-01,3.827208803337841525e-01,3.398134010326127905e-11,9.999999999359022729e-01,6.930339985695650372e-30
5.908053473765619845e-01,3.860420830652924185e-01,2.781362319773040039e-11,9.999999999472259926e-01,5.227132805232780819e-30
5.873728769164102692e-01,3.894027207447347538e-01,2.273063284795824731e-11,9.999999999566110409e-01,3.949845835251118629e-30
5.839019924833452890e-01,3.928031314334399782e-01,1.854784582959669718e-11,9.999999999643786053e-01,2.990280471226319176e-30
5.803924353484977150e-01,3.962436443326387558e-01,1.511104170342071856e-11,9.999999999707982479e-01,2.268122163309966135e-30
5.768439583749614963e-01,3.997245789849867559e-01,1.229150854339980833e-11,9.999999999760963432e-01,1.723658732056293342e-30
5.732563268591521766e-01,4.032462444415423897e-01,9.981977825054767797e-12,9.999999999804625173e-01,1.312423644804955172e-30
5.696293194037160834e-01,4.068089383936400183e-01,8.093182112536319268e-12,9.999999999840554210e-01,1.001249551505506471e-30
5.659627288221728003e-01,4.104129462691712971e-01,6.550944027525034104e-12,9.999999999870075040e-01,7.653564723127139664e-31
5.622563630753780739e-01,4.140585402928667613e-01,5.293717850177110512e-12,9.999999999894295666e-01,5.862001572484780250e-31
5.585100462397938337e-01,4.177459785102632384e-01,4.270516242774806075e-12,9.999999999914136461e-01,4.498797610204073376e-31
5.547236195074323195e-01,4.214755037751414801e-01,3.439164221099974350e-12,9.999999999930364591e-01,3.459576463905516907e-31
5.508969422172215191e-01,4.252473427003344297e-01,2.764830820674337055e-12,9.999999999943616213e-01,2.665833073325341241e-31
5.470298929173977864e-01,4.290617045719297695e-01,2.218796085045642395e-12,9.999999999954420904e-01,2.058420407584037294e-31
5.431223704583868495e-01,4.329187802270286767e-01,1.777417190439707713e-12,9.999999999963216091e-01,1.592699571597792431e-31
5.391742951154717689e-01,4.368187408953737583e-01,1.421262846033759813e-12,9.999999999970363707e-01,1.234922846470437410e-31
5.351856097403741019e-01,4.407617370053230621e-01,1.134389686194796434e-12,9.999999999976162401e-01,9.595319786530968820e-32
5.311562809406883412e-01,4.447478969548266936e-01,9.037383002279252884e-13,9.999999999980859755e-01,7.471369190135912063e-32
5.270863002859113022e-01,4.487773258482545824e-01,7.186299137723773451e-13,9.999999999984658938e-01,5.830012201567398141e-32
5.229756855385951919e-01,4.528501042001338850e-01,5.703476200873218662e-13,9.999999999987725374e-01,4.559052670749944953e-32
5.188244819089273818e-01,4.569662866070774987e-01,4.517885253979531325e-13,9.999999999990196731e-01,3.572917070131111536e-32
5.146327633308023231e-01,4.611259003894246367e-01,3.571752779247675125e-13,9.999999999992184030e-01,2.806219781876418716e-32
5.104006337571962426e-01,4.653289442043700985e-01,2.818172453420207956e-13,9.999999999993779420e-01,2.208909977617289827e-32
5.061282284723922498e-01,4.695753866326304315e-01,2.219131337333749239e-13,9.999999999995058397e-01,1.742605321508579887e-32
5.018157154183242596e-01,4.738651647409810042e-01,1.743881403700646054e-13,9.999999999996082023e-01,1.377817672065720246e-32
4.974632965320187616e-01,4.781981826233013821e-01,1.367598355028014128e-13,9.999999999996899147e-01,1.091850264109253517e-32
